1.5,1,2.837645,0,1,0,0.02505557,1.685569,0.07618592,0.9950002,-0.09960587,0.007315875,0,0,0,0,0,0,0,1,0.1,0.02505557,0,0.07618591,-0.0761871,0,0.0250611,0.999973,0,0.007352406,-0.00701541,0,0.9999754,null
1.5,1,2.860619,0,1,0,0.02491463,1.685553,0.07641403,0.9950296,-0.0993191,0.007204611,0,0,0,0,0,0,0,1,0.2,0.02491463,0,0.07641403,-0.07641527,0,0.02492023,0.9999738,0,0.007240267,-0.006903271,0,0.9999762,null
1.5,1,2.870852,0,1,0,0.02472774,1.68558,0.07689223,0.9950472,-0.09909826,0.007806635,0,0,0,0,0,0,0,1,0.3,0.02472774,0,0.07689222,-0.07689352,0,0.0247335,0.9999706,0,0.007672641,-0.007335646,0,0.9999731,null
1.5,1,2.88105,0,1,0,0.02453919,1.685606,0.07730592,0.9951574,-0.09797071,0.007988538,0,0,0,0,0,0,0,1,0.4,0.02453919,0,0.07730592,-0.07730732,0,0.02454517,0.9999678,0,0.008027014,-0.00751741,0,0.9999717,null
1.5,1,2.898734,0,1,0,0.024392,1.685647,0.07750331,0.9952363,-0.09715569,0.008112296,0,0,0,0,0,0,0,1,0.5,0.024392,0,0.07750331,-0.07750478,0,0.02439808,0.9999667,0,0.008150716,-0.007641112,0,0.9999708,null
1.5,1,2.909502,0,1,0,0.02422029,1.685626,0.07766718,0.9952337,-0.0971933,0.007974155,0,0,0,0,0,0,0,1,0.6,0.02422029,0,0.07766718,-0.07766874,0,0.02422645,0.9999679,0,0.008012005,-0.007502401,0,0.9999719,null
1.5,1,2.918135,0,1,0,0.02410161,1.685581,0.07782025,0.9952248,-0.09727493,0.008080604,0,0,0,0,0,0,0,1,0.7,0.02422029,0,0.07766718,-0.07766874,0,0.02422645,0.9999679,0,0.008012005,-0.007502401,0,0.9999719,null
1.5,1,2.926942,0,1,0,0.0238946,1.68556,0.07805861,0.9952053,-0.09747574,0.008061949,0,0,0,0,0,0,0,1,0.8000001,0.0238946,0,0.0780586,-0.07806033,0,0.02390096,0.9999672,0,0.008100378,-0.007590774,0,0.9999712,null
1.5,1,2.936264,0,1,0,0.02376109,1.685544,0.07819951,0.9952002,-0.0975149,0.008232317,0,0,0,0,0,0,0,1,0.9000001,0.02376109,0,0.07819951,-0.07820131,0,0.02376752,0.9999658,0,0.008271695,-0.007762092,0,0.9999699,null
1.5,1,2.945364,0,1,0,0.02367795,1.685531,0.07832478,0.9951751,-0.09777265,0.008207179,0,0,0,0,0,0,0,1,1,0.02367795,0,0.07832478,-0.07832662,0,0.02368444,0.999966,0,0.008246566,-0.007736963,0,0.9999701,null
1.5,1,2.955252,0,1,0,0.02348926,1.685472,0.07844111,0.9951304,-0.09822357,0.008233307,0,0,0,0,0,0,0,1,1.1,0.02348926,0,0.07844111,-0.07844305,0,0.02349581,0.9999658,0,0.008273105,-0.007763502,0,0.9999699,null
1.5,1,2.963911,0,1,0,0.02330687,1.685471,0.07854827,0.9950955,-0.09860211,0.00793367,0,0,0,0,0,0,0,1,1.2,0.02330687,0,0.07854827,-0.0785503,0,0.02331347,0.9999682,0,0.007972427,-0.007462822,0,0.9999721,null
1.5,1,2.973671,0,1,0,0.0232047,1.685497,0.0786349,0.9950532,-0.09902322,0.007989338,0,0,0,0,0,0,0,1,1.3,0.02330687,0,0.07854827,-0.0785503,0,0.02331347,0.9999682,0,0.007972427,-0.007462822,0,0.9999721,null
1.5,1,2.98245,0,1,0,0.0231314,1.685565,0.07876017,0.9951032,-0.09852205,0.007947691,0,0,0,0,0,0,0,1,1.4,0.0231314,0,0.07876016,-0.07876228,0,0.02313812,0.9999681,0,0.007986557,-0.007476952,0,0.999972,null
1.5,1,2.992251,0,1,0,0.02307826,1.685671,0.07888819,0.9951131,-0.09839971,0.008232917,0,0,0,0,0,0,0,1,1.5,0.02307826,0,0.07888819,-0.07889033,0,0.02308504,0.9999658,0,0.008273033,-0.00776343,0,0.9999699,null
1.5,1,3.002897,0,1,0,0.0230109,1.685756,0.07902946,0.9951642,-0.09787688,0.008284962,0,0,0,0,0,0,0,1,1.6,0.0230109,0,0.07902947,-0.07903165,0,0.02301775,0.9999653,0,0.008324884,-0.007815281,0,0.9999694,null
1.5,1,3.013859,0,1,0,0.02296907,1.685816,0.07913158,0.9951835,-0.09765552,0.008565347,0,0,0,0,0,0,0,1,1.7,0.02296907,0,0.07913158,-0.07913378,0,0.02297597,0.999963,0,0.008606376,-0.008096774,0,0.9999673,null
