1.4,exp,2.686518,0,1,0,-0.2761513,0.6126267,-2.797064,0.3194825,0.1555132,0.9347444,0,0,0,0,0,0,0,1,0.1,-0.2761512,0,-2.797064,2.797065,0,-0.2761509,0.3234173,0,0.9462565,-0.9462565,0,0.3234172,null
1.4,exp,2.700462,0,1,0,-0.2761577,0.6126269,-2.79707,0.3193531,0.1555502,0.9347823,0,0,0,0,0,0,0,1,0.2,-0.2761576,0,-2.79707,2.797071,0,-0.2761573,0.3232881,0,0.9463006,-0.9463007,0,0.323288,null
1.4,exp,2.708607,0,1,0,-0.276122,0.6126025,-2.797084,0.319595,0.1557276,0.9346702,0,0,0,0,0,0,0,1,0.3,-0.2761219,0,-2.797084,2.797085,0,-0.2761216,0.3235422,0,0.9462137,-0.9462138,0,0.3235421,null
1.4,exp,2.718049,0,1,0,-0.276127,0.6126324,-2.797093,0.3195899,0.1553383,0.9347365,0,0,0,0,0,0,0,1,0.4,-0.2761219,0,-2.797084,2.797085,0,-0.2761216,0.3235422,0,0.9462137,-0.9462138,0,0.3235421,null
1.4,exp,2.729107,0,1,0,-0.2762086,0.6126072,-2.797086,0.3196927,0.1556502,0.9346495,0,0,0,0,0,0,0,1,0.5,-0.2762085,0,-2.797086,2.797086,0,-0.2762082,0.3236369,0,0.9461813,-0.9461814,0,0.3236368,null
1.4,exp,2.739708,0,1,0,-0.2762089,0.6126156,-2.797101,0.3195706,0.1555351,0.9347105,0,0,0,0,0,0,0,1,0.6,-0.2762088,0,-2.797101,2.797101,0,-0.2762085,0.3235074,0,0.9462256,-0.9462257,0,0.3235073,null
1.4,exp,2.751008,0,1,0,-0.2761484,0.6126521,-2.797153,0.3195921,0.1554288,0.9347209,0,0,0,0,0,0,0,1,0.7,-0.2761483,0,-2.797153,2.797153,0,-0.2761481,0.3235237,0,0.94622,-0.9462201,0,0.3235236,null
1.4,exp,2.761811,0,1,0,-0.2760534,0.6126068,-2.79721,0.3195799,0.155602,0.9346962,0,0,0,0,0,0,0,1,0.8000001,-0.2760533,0,-2.79721,2.79721,0,-0.276053,0.3235204,0,0.9462212,-0.9462212,0,0.3235203,null
1.4,exp,2.773593,0,1,0,-0.2760678,0.6125938,-2.797217,0.3196983,0.15561,0.9346544,0,0,0,0,0,0,0,1,0.9000001,-0.2760677,0,-2.797217,2.797218,0,-0.2760674,0.3236406,0,0.9461801,-0.94618,0,0.3236405,null
1.4,exp,2.787522,0,1,0,-0.2760614,0.6126083,-2.79724,0.3194799,0.1554541,0.934755,0,0,0,0,0,0,0,1,1,-0.2760613,0,-2.79724,2.79724,0,-0.276061,0.3234113,0,0.9462585,-0.9462585,0,0.3234112,null
1.4,exp,2.797142,0,1,0,-0.2760796,0.6126106,-2.797251,0.3197069,0.1554054,0.9346855,0,0,0,0,0,0,0,1,1.1,-0.2760613,0,-2.79724,2.79724,0,-0.276061,0.3234113,0,0.9462585,-0.9462585,0,0.3234112,null
1.4,exp,2.806405,0,1,0,-0.2761858,0.6126338,-2.79721,0.3198899,0.1554887,0.934609,0,0,0,0,0,0,0,1,1.2,-0.2761852,0,-2.79721,2.79721,0,-0.2761849,0.3236974,0,0.9461607,-0.9461607,0,0.3236973,null
1.4,exp,2.817582,0,1,0,-0.2761424,0.6126298,-2.797234,0.3197624,0.1554497,0.9346592,0,0,0,0,0,0,0,1,1.3,-0.2761425,0,-2.797234,2.797235,0,-0.2761417,0.3236972,0,0.9461607,-0.9462056,0,0.3235662,null
1.4,exp,2.82895,0,1,0,-0.2761579,0.612625,-2.797186,0.3199371,0.1557039,0.9345571,0,0,0,0,0,0,0,1,1.4,-0.2761579,0,-2.797186,2.797186,0,-0.2761571,0.3238873,0,0.9460956,-0.9461405,0,0.3237563,null
1.4,exp,2.839993,0,1,0,-0.2761647,0.6126307,-2.797202,0.319912,0.1555277,0.934595,0,0,0,0,0,0,0,1,1.5,-0.2761647,0,-2.797202,2.797202,0,-0.2761639,0.3238528,0,0.9461075,-0.9461523,0,0.3237219,null
1.4,exp,2.851388,0,1,0,-0.2761464,0.6126361,-2.797197,0.3198388,0.155512,0.9346227,0,0,0,0,0,0,0,1,1.6,-0.2761465,0,-2.797197,2.797197,0,-0.2761457,0.3237778,0,0.9461331,-0.946178,0,0.3236468,null
1.4,exp,2.865643,0,1,0,-0.2761454,0.6126316,-2.79722,0.3197071,0.1554379,0.93468,0,0,0,0,0,0,0,1,1.7,-0.2761455,0,-2.79722,2.79722,0,-0.2761447,0.3236407,0,0.94618,-0.9462248,0,0.3235097,null
1.4,exp,2.87483,0,1,0,-0.2761004,0.6125957,-2.797287,0.3198224,0.155438,0.9346405,0,0,0,0,0,0,0,1,1.8,-0.2761455,0,-2.79722,2.79722,0,-0.2761447,0.3236407,0,0.94618,-0.9462248,0,0.3235097,null
1.4,exp,2.884815,0,1,0,-0.2761012,0.612566,-2.797287,0.3197464,0.1555978,0.9346399,0,0,0,0,0,0,0,1,1.9,-0.2761012,0,-2.797287,2.797287,0,-0.2761004,0.3236886,0,0.9461637,-0.9462084,0,0.3235577,null
1.4,exp,2.896158,0,1,0,-0.2761538,0.6125892,-2.797287,0.3198505,0.155401,0.9346371,0,0,0,0,0,0,0,1,2,-0.2761538,0,-2.797287,2.797288,0,-0.276153,0.3237839,0,0.9461311,-0.9461759,0,0.323653,null
1.4,exp,2.907001,0,1,0,-0.2761332,0.6125827,-2.797253,0.3199601,0.1555227,0.9345794,0,0,0,0,0,0,0,1,2.1,-0.2761333,0,-2.797253,2.797254,0,-0.2761325,0.3239012,0,0.9460909,-0.9461358,0,0.3237703,null
1.4,exp,2.918116,0,1,0,-0.2762224,0.6126201,-2.797265,0.3198486,0.15549,0.934623,0,0,0,0,0,0,0,1,2.2,-0.2762224,0,-2.797265,2.797265,0,-0.2762216,0.3237866,0,0.9461302,-0.946175,0,0.3236556,null
1.4,exp,2.929526,0,1,0,-0.2761494,0.6126244,-2.797191,0.31969,0.1555525,0.9346669,0,0,0,0,0,0,0,1,2.3,-0.2761495,0,-2.797191,2.797191,0,-0.2761487,0.3236294,0,0.946184,-0.9462287,0,0.3234984,null
1.4,exp,2.940524,0,1,0,-0.2761686,0.612621,-2.797194,0.3198689,0.1555251,0.9346101,0,0,0,0,0,0,0,1,2.4,-0.2761686,0,-2.797194,2.797194,0,-0.2761678,0.3238089,0,0.9461225,-0.9461673,0,0.323678,null
1.4,exp,2.954343,0,1,0,-0.2761329,0.6126396,-2.797168,0.3197162,0.155563,0.9346561,0,0,0,0,0,0,0,1,2.5,-0.276133,0,-2.797168,2.797168,0,-0.2761322,0.3236564,0,0.9461747,-0.9462194,0,0.3235254,null
1.4,exp,2.962408,0,1,0,-0.2761367,0.6126484,-2.79717,0.3197134,0.1554542,0.9346752,0,0,0,0,0,0,0,1,2.6,-0.276133,0,-2.797168,2.797168,0,-0.2761322,0.3236564,0,0.9461747,-0.9462194,0,0.3235254,null
1.4,exp,2.973769,0,1,0,-0.2760628,0.6125832,-2.797164,0.3196674,0.1556623,0.9346563,0,0,0,0,0,0,0,1,2.7,-0.2760628,0,-2.797164,2.797165,0,-0.276062,0.323612,0,0.9461898,-0.9462346,0,0.3234811,null
1.4,exp,2.985312,0,1,0,-0.2761163,0.6125782,-2.797104,0.3197836,0.1554776,0.9346473,0,0,0,0,0,0,0,1,2.799999,-0.2761163,0,-2.797104,2.797104,0,-0.2761155,0.3237202,0,0.9461529,-0.9461977,0,0.3235893,null
1.4,exp,2.997828,0,1,0,-0.2761152,0.6125862,-2.797104,0.3198115,0.1552545,0.9346748,0,0,0,0,0,0,0,1,2.899999,-0.2761153,0,-2.797104,2.797105,0,-0.2761145,0.323737,0,0.9461471,-0.9461918,0,0.323606,null
1.4,exp,3.007732,0,1,0,-0.276116,0.6125651,-2.797103,0.3197824,0.1554998,0.934644,0,0,0,0,0,0,0,1,2.999999,-0.2761153,0,-2.797104,2.797105,0,-0.2761145,0.323737,0,0.9461471,-0.9461918,0,0.323606,null
1.4,exp,3.018352,0,1,0,-0.2761068,0.6125609,-2.797087,0.3198078,0.1554669,0.9346408,0,0,0,0,0,0,0,1,3.099999,-0.2761069,0,-2.797087,2.797087,0,-0.2761061,0.323744,0,0.9461448,-0.9461896,0,0.323613,null
1.4,exp,3.029499,0,1,0,-0.2760276,0.6125742,-2.797083,0.3201548,0.1553685,0.9345382,0,0,0,0,0,0,0,1,3.199999,-0.2760278,0,-2.797083,2.797083,0,-0.2760271,0.3239056,0,0.9460894,-0.9461343,0,0.3237747,null
1.4,exp,3.044698,0,1,0,-0.2761174,0.6126153,-2.797075,0.3202438,0.1555505,0.9344774,0,0,0,0,0,0,0,1,3.299999,-0.2761175,0,-2.797075,2.797075,0,-0.2761168,0.3241899,0,0.9459921,-0.9461001,0,0.3238742,null
1.4,exp,3.052783,0,1,0,-0.2761171,0.6126273,-2.797064,0.3201432,0.1553604,0.9345437,0,0,0,0,0,0,0,1,3.399999,-0.2761175,0,-2.797075,2.797075,0,-0.2761168,0.3241899,0,0.9459921,-0.9461001,0,0.3238742,null
1.4,exp,3.062755,0,1,0,-0.2761049,0.6126279,-2.797091,0.3201274,0.155398,0.9345427,0,0,0,0,0,0,0,1,3.499999,-0.276105,0,-2.797091,2.797091,0,-0.2761044,0.324064,0,0.9460351,-0.9461433,0,0.3237483,null
1.4,exp,3.074073,0,1,0,-0.2760828,0.612648,-2.797078,0.3201168,0.1552966,0.9345632,0,0,0,0,0,0,0,1,3.599999,-0.2760829,0,-2.797078,2.797078,0,-0.2760823,0.324048,0,0.9460406,-0.9461488,0,0.3237323,null
1.4,exp,3.085527,0,1,0,-0.2760426,0.6126111,-2.797109,0.3199818,0.1555248,0.9345714,0,0,0,0,0,0,0,1,3.699999,-0.2760428,0,-2.797109,2.797109,0,-0.2760421,0.3239232,0,0.9460834,-0.9461914,0,0.3236075,null
1.4,exp,3.096655,0,1,0,-0.2760855,0.6126261,-2.797086,0.3201351,0.1554376,0.9345335,0,0,0,0,0,0,0,1,3.799999,-0.2760856,0,-2.797086,2.797086,0,-0.2760849,0.324074,0,0.9460317,-0.9461399,0,0.3237583,null
1.4,exp,3.107989,0,1,0,-0.2761391,0.6125794,-2.797129,0.3202448,0.1554512,0.9344936,0,0,0,0,0,0,0,1,3.899998,-0.2761392,0,-2.797129,2.797129,0,-0.2761385,0.3241856,0,0.9459935,-0.9461015,0,0.3238699,null
1.4,exp,3.118983,0,1,0,-0.2761884,0.6125998,-2.79713,0.3201891,0.1554842,0.9345072,0,0,0,0,0,0,0,1,3.999998,-0.2761885,0,-2.79713,2.79713,0,-0.2761878,0.3241308,0,0.9460123,-0.9461204,0,0.3238151,null
1.4,exp,3.132433,0,1,0,-0.2761807,0.6126151,-2.797159,0.3201583,0.1555296,0.9345102,0,0,0,0,0,0,0,1,4.099998,-0.2761808,0,-2.797159,2.797159,0,-0.2761801,0.3241021,0,0.9460221,-0.9461302,0,0.3237864,null
1.4,exp,3.141149,0,1,0,-0.2761818,0.6126082,-2.797213,0.3202318,0.1553067,0.934522,0,0,0,0,0,0,0,1,4.199998,-0.2761808,0,-2.797159,2.797159,0,-0.2761801,0.3241021,0,0.9460221,-0.9461302,0,0.3237864,null
1.4,exp,3.152598,0,1,0,-0.2761741,0.6126001,-2.797204,0.3202587,0.1555471,0.9344729,0,0,0,0,0,0,0,1,4.299998,-0.2761742,0,-2.797204,2.797204,0,-0.2761735,0.3242046,0,0.945987,-0.946095,0,0.323889,null
1.4,exp,3.163533,0,1,0,-0.2760954,0.6125976,-2.797213,0.3201923,0.1555357,0.9344976,0,0,0,0,0,0,0,1,4.399998,-0.2760955,0,-2.797213,2.797214,0,-0.2760948,0.324137,0,0.9460102,-0.9461182,0,0.3238213,null
1.4,exp,3.174847,0,1,0,-0.2760767,0.6126243,-2.797226,0.3202001,0.155533,0.9344953,0,0,0,0,0,0,0,1,4.499998,-0.2760768,0,-2.797226,2.797226,0,-0.2760761,0.3241448,0,0.9460075,-0.9461156,0,0.3238291,null
1.4,exp,3.186623,0,1,0,-0.2760609,0.6126163,-2.79723,0.3201148,0.1555378,0.9345238,0,0,0,0,0,0,0,1,4.599998,-0.276061,0,-2.79723,2.79723,0,-0.2760603,0.3240586,0,0.9460371,-0.9461451,0,0.3237429,null
1.4,exp,3.198349,0,1,0,-0.2760817,0.6126279,-2.797223,0.3201356,0.1553425,0.9345492,0,0,0,0,0,0,0,1,4.699998,-0.2760818,0,-2.797223,2.797224,0,-0.2760811,0.3240696,0,0.9460332,-0.9461414,0,0.3237539,null
