1.5,5,5.794517,0,1,0,0.2707213,1.679043,0.0007818183,0.9989713,-0.0452261,-0.003338717,0,0,0,0,0,0,0,1,0.1,0.2707213,0,0.0007818327,-0.0006452872,0,0.2712784,0.9999944,0,-0.003342146,0.02244168,0,0.9997482,null
1.5,5,5.819796,0,1,0,0.2704644,1.679088,0.0009108512,0.9989808,-0.04504283,-0.002952112,0,0,0,0,0,0,0,1,0.2,0.2704644,0,0.000910847,-0.0007791853,0,0.271024,0.9999956,0,-0.002955178,0.0220548,0,0.9997568,null
1.5,5,5.830253,0,1,0,0.2701924,1.6791,0.0009754426,0.998998,-0.04469172,-0.002469305,0,0,0,0,0,0,0,1,0.3,0.2704644,0,0.000910847,-0.0007791853,0,0.271024,0.9999956,0,-0.002955178,0.0220548,0,0.9997568,null
1.5,5,5.846396,0,1,0,0.2696446,1.679129,0.001083259,0.9990013,-0.04467805,-0.0007212479,0,0,0,0,0,0,0,1,0.4,0.2696446,0,0.001083256,-0.0009672322,0,0.2702076,0.9999998,0,-0.0007222136,0.02055456,0,0.9997888,null
1.5,5,5.856966,0,1,0,0.269434,1.679139,0.001145933,0.9989941,-0.04484459,-0.000377031,0,0,0,0,0,0,0,1,0.5,0.269434,0,0.00114593,-0.001034071,0,0.2699983,0.9999999,0,-0.0003776423,0.02021006,0,0.9997957,null
1.5,5,5.866608,0,1,0,0.2691851,1.679096,0.001200469,0.9990047,-0.04460607,0.0003703516,0,0,0,0,0,0,0,1,0.6,0.2691851,0,0.001200439,-0.001093505,0,0.2697505,1,0,0.0001265072,0.01970601,0,0.9998058,null
1.5,5,5.883355,0,1,0,0.2689902,1.679096,0.001256592,0.9989934,-0.0448536,0.0008635148,0,0,0,0,0,0,0,1,0.7,0.2689902,0,0.001256611,-0.001153567,0,0.2695567,0.9999998,0,0.0006916255,0.01938514,0,0.9998121,null
1.5,5,5.894233,0,1,0,0.2684735,1.679075,0.001295227,0.9989898,-0.04488137,0.002244262,0,0,0,0,0,0,0,1,0.8000001,0.2684736,0,0.001295206,-0.001202625,0,0.2690411,0.9999984,0,0.001789558,0.01845996,0,0.9998296,null
1.5,5,5.903586,0,1,0,0.2682334,1.679103,0.001332844,0.9989876,-0.04488045,0.003081614,0,0,0,0,0,0,0,1,0.9000001,0.2682334,0,0.001332845,-0.001245218,0,0.2688017,0.9999959,0,0.002840506,0.0178659,0,0.9998404,null
1.5,5,5.914478,0,1,0,0.2679619,1.679165,0.001377831,0.998994,-0.04470235,0.00356546,0,0,0,0,0,0,0,1,1,0.2679619,0,0.001377807,-0.001295876,0,0.2685311,0.9999942,0,0.003396369,0.01755416,0,0.9998459,null
1.5,5,5.923408,0,1,0,0.2677087,1.679194,0.001446545,0.9990097,-0.04430325,0.004095167,0,0,0,0,0,0,0,1,1.1,0.2677087,0,0.001446561,-0.001369941,0,0.2682794,0.9999923,0,0.003926329,0.01719696,0,0.9998521,null
1.5,5,5.934103,0,1,0,0.2674258,1.679293,0.001520007,0.9990274,-0.04384897,0.004629107,0,0,0,0,0,0,0,1,1.2,0.2674258,0,0.001520008,-0.00144939,0,0.2679982,0.99999,0,0.004460799,0.01683519,0,0.9998583,null
1.5,5,5.943088,0,1,0,0.2672485,1.67935,0.0015544,0.9990274,-0.04369962,0.005874468,0,0,0,0,0,0,0,1,1.3,0.2672485,0,0.001554434,-0.001487607,0,0.2678217,0.9999851,0,0.005457039,0.0160117,0,0.9998718,null
1.5,5,5.951551,0,1,0,0.2670272,1.67937,0.001583492,0.9990408,-0.04334379,0.006219555,0,0,0,0,0,0,0,1,1.4,0.2672485,0,0.001554434,-0.001487607,0,0.2678217,0.9999851,0,0.005457039,0.0160117,0,0.9998718,null
1.5,5,5.966424,0,1,0,0.2668271,1.679448,0.001599966,0.9990323,-0.04337603,0.007272652,0,0,0,0,0,0,0,1,1.5,0.2668271,0,0.00159996,-0.001542362,0,0.2674014,0.9999735,0,0.007279331,0.01506905,0,0.9998865,null
1.5,5,5.986549,0,1,0,0.2666338,1.679432,0.001546642,0.9990335,-0.04328372,0.007646067,0,0,0,0,0,0,0,1,1.6,0.2666338,0,0.001546644,-0.001493378,0,0.267207,0.9999707,0,0.007653293,0.01469512,0,0.9998921,null
1.5,5,5.995658,0,1,0,0.2664097,1.679467,0.00158576,0.9990487,-0.04289173,0.007868173,0,0,0,0,0,0,0,1,1.7,0.2666338,0,0.001546644,-0.001493378,0,0.267207,0.9999707,0,0.007653293,0.01469512,0,0.9998921,null
1.5,5,6.00421,0,1,0,0.2661591,1.679468,0.001557475,0.9990487,-0.04282801,0.008231573,0,0,0,0,0,0,0,1,1.8,0.2661591,0,0.001557492,-0.001514832,0,0.2667326,0.9999675,0,0.008066598,0.01428184,0,0.999898,null
1.5,5,6.013016,0,1,0,0.2659656,1.67952,0.001608552,0.9990724,-0.04225482,0.008304507,0,0,0,0,0,0,0,1,1.9,0.2659656,0,0.001608558,-0.001570269,0,0.2665403,0.9999654,0,0.008311803,0.01420917,0,0.9998991,null
1.5,5,6.022378,0,1,0,0.2657354,1.67959,0.001553762,0.9990706,-0.04217878,0.008875949,0,0,0,0,0,0,0,1,2,0.2657354,0,0.001553752,-0.00152066,0,0.2663089,0.999962,0,0.008711014,0.01380999,0,0.9999047,null
1.5,5,6.037607,0,1,0,0.2655236,1.679607,0.001559271,0.9990954,-0.04162209,0.008713529,0,0,0,0,0,0,0,1,2.1,0.2655236,0,0.001559264,-0.001530954,0,0.2660973,0.999962,0,0.008720955,0.01397275,0,0.9999024,null
