,AF3,AF4,Fp1,Fp2,AF7,AF8
0,-0.0093825925141573,0.0132295684888959,-0.0386555939912796,-0.0958684459328651,-0.0884993672370911,-0.0120563423261046
1,-0.00963613577187061,0.0173207130283117,-0.0340763479471207,-0.0905606597661972,-0.0836046412587166,-0.00308109610341489
2,-0.0103226779028773,0.0196614991873503,-0.0293961502611637,-0.0855057314038277,-0.0755494609475136,-0.000870828051120043
3,-0.0107916723936796,0.0214274488389492,-0.0236299354583025,-0.0811161547899246,-0.0655709356069565,-0.00267070881091058
4,-0.010520120151341,0.0231403205543756,-0.0161834321916103,-0.0775925889611244,-0.0547275617718697,-0.00431067543104291
5,-0.0100628025829792,0.0236487854272127,-0.0095494668930769,-0.0754062831401825,-0.0449397303164005,-0.00448738690465689
6,-0.0100645227357745,0.0227315872907639,-0.00754367420449853,-0.0749118030071259,-0.0387922786176205,-0.0042495233938098
7,-0.0100717712193727,0.0223943050950766,-0.010804763995111,-0.0752333253622055,-0.0378255173563957,-0.00365176238119602
8,-0.0080479783937335,0.0243484880775213,-0.0154397701844573,-0.0738381743431091,-0.0400924980640411,-0.00120879267342389
9,-0.00300318631343544,0.0264591705054045,-0.0175418127328157,-0.0696264803409576,-0.0416223742067814,0.004251962993294
10,0.00295544322580099,0.025190033018589,-0.0169181432574987,-0.0645920112729073,-0.0404736213386059,0.0120865888893604
11,0.00722257979214191,0.0204048026353121,-0.0147405257448554,-0.0605833642184734,-0.0370449721813202,0.0208598542958498
12,0.00883360579609871,0.0139991007745266,-0.0122171612456441,-0.0584728717803955,-0.0328894555568695,0.0287109427154064
13,0.0105200186371803,0.0087831811979413,-0.0096376733854413,-0.0576340779662132,-0.0285090375691652,0.0333162248134613
14,0.0148598244413733,0.00700138602405787,-0.00595789588987827,-0.0560715980827808,-0.023243160918355,0.034145399928093
15,0.0188969951122999,0.00731661403551698,-0.00197745556943119,-0.0538850128650665,-0.0178513582795858,0.033082690089941
16,0.0199799854308367,0.00811343919485807,0.0007895547314547,-0.0525595843791962,-0.0127580938860774,0.0337701216340065
17,0.0195025000721216,0.00966646708548069,0.00278296018950641,-0.0525129362940788,-0.00787294656038284,0.0371593832969666
18,0.0178458485752344,0.0106776654720306,0.00332436664029956,-0.0543357916176319,-0.00601289654150605,0.0374987162649632
19,0.0139484498649836,0.00974555034190416,0.00102808314841241,-0.0580485612154007,-0.00953760277479887,0.0301137622445822
20,0.00790424458682537,0.00781126879155636,-0.00359165435656905,-0.0626945495605469,-0.0168304461985826,0.0170041043311358
21,-0.000398415722884238,0.00458121066913009,-0.0103942016139627,-0.0689406469464302,-0.0258306451141834,0.00171752844471484
22,-0.00988004170358181,-0.00119611446280032,-0.0186437088996172,-0.0771362707018852,-0.034953273832798,-0.0129474876448512
23,-0.0164158791303635,-0.0072184382006526,-0.0238371528685093,-0.0834142714738846,-0.0410175509750843,-0.02286222204566
24,-0.0177267361432314,-0.0105780595913529,-0.0227144192904234,-0.083437368273735,-0.041855301707983,-0.0245732627809048
25,-0.0153039041906595,-0.010679567232728,-0.0172096565365791,-0.077823705971241,-0.0379684679210186,-0.0188460238277912
26,-0.0111506097018719,-0.0072633158415556,-0.00959707517176867,-0.0700726360082626,-0.0306013152003288,-0.00991468504071236
27,-0.00741863995790482,-0.00184207898564637,-0.0012514682020992,-0.0628258213400841,-0.0221810322254896,-0.00228060595691204
28,-0.00606378307566047,0.00271545420400798,0.00524539221078157,-0.0574514903128147,-0.0157405063509941,0.00251626642420888
29,-0.0059629580937326,0.00680915964767337,0.00939798820763826,-0.0532334670424461,-0.0111478939652443,0.0076848235912621
30,-0.00511553743854165,0.0122265033423901,0.0125902174040675,-0.048976082354784,-0.00637546414509416,0.0161274895071983
31,-0.00467034475877881,0.0168927051126957,0.0136312432587147,-0.0465892255306244,-0.002158418064937,0.0249570403248072
32,-0.00544974021613598,0.0184078421443701,0.0116443885490298,-0.0477229692041874,-0.000814273138530552,0.0301231499761343
33,-0.00677298521623015,0.0170324444770813,0.00761954532936215,-0.0515537448227406,-0.00437722122296691,0.0285917036235332
34,-0.00881554465740919,0.0128011126071215,0.00157996569760144,-0.0577154196798801,-0.0129961343482137,0.0180356241762638
35,-0.0103229209780693,0.00717148464173079,-0.0054017836228013,-0.0645360872149467,-0.0221327040344477,0.00233883061446249
36,-0.0090143047273159,0.004009033087641,-0.0104785729199648,-0.0684961825609207,-0.0261276252567768,-0.0106407953426242
37,-0.00590218650177121,0.00446600141003728,-0.0125335594639182,-0.0683627501130104,-0.0249735414981842,-0.0171190816909075
38,-0.00471117021515965,0.00629209307953715,-0.0124001242220402,-0.0647630617022514,-0.0235762391239405,-0.0173345394432545
39,-0.00767024699598551,0.0070127472281456,-0.010907937772572,-0.0594710931181908,-0.0251305792480707,-0.0129140634089708
40,-0.0118335029110312,0.0065542939119041,-0.00735687371343374,-0.0547885932028294,-0.0274830739945173,-0.00573094561696053
41,-0.0132692251354456,0.00713562872260809,-0.00122108403593302,-0.0516373477876186,-0.0272151883691549,0.0020153340883553
42,-0.0132430037483573,0.00860236771404743,0.00501318695023656,-0.0506239831447601,-0.0242664087563753,0.00718199787661433
43,-0.0128906536847353,0.00866183172911406,0.00911303982138634,-0.0511184893548489,-0.0192995145916939,0.008848886936903
44,-0.0111733051016927,0.00602602865546942,0.0111523484811187,-0.0517995767295361,-0.0133304605260491,0.00908663403242826
45,-0.00918584410101175,0.000992500805296004,0.0116858640685678,-0.0524131879210472,-0.00919865630567074,0.012253693304956
46,-0.00805325713008642,-0.00407072762027383,0.0116265406832099,-0.0522512905299664,-0.00798783823847771,0.0241144131869078
47,-0.00746779842302203,-0.00688138976693153,0.0117747001349926,-0.0506897270679474,-0.00839550420641899,0.0419431813061237
48,-0.00756887346506119,-0.0078290943056345,0.0115966573357582,-0.0491358041763306,-0.0100338160991669,0.0524113960564137
49,-0.00797947123646736,-0.00852605700492859,0.00938763748854399,-0.0499007068574429,-0.0139088705182076,0.0468418002128601
50,-0.00855386257171631,-0.0106500182300806,0.00288768718019128,-0.0544806160032749,-0.0208927225321531,0.0275536496192217
51,-0.00945059582591057,-0.0153486914932728,-0.00740082701668143,-0.0625081658363342,-0.0282866712659597,0.00146738812327385
52,-0.00844404380768538,-0.0207743030041456,-0.0162251498550177,-0.0706214904785156,-0.0291835181415081,-0.0233711134642363
53,-0.00424704840406775,-0.0226812846958637,-0.0190236959606409,-0.0740914866328239,-0.0210736095905304,-0.0392114222049713
54,0.00109220063313842,-0.0186751522123814,-0.0154690612107515,-0.0707779824733734,-0.00907959789037704,-0.0418679863214493
55,0.00596278579905629,-0.0100186448544264,-0.00730014452710748,-0.0625137165188789,0.00197608931921422,-0.0331955254077911
56,0.00964535120874643,-0.000214601008337922,0.0024805017746985,-0.053122989833355,0.00971822440624237,-0.0192923098802567
