,AF3,AF4,Fp1,Fp2,AF7,AF8
0,-0.0087453993037343,0.00120859639719129,-0.0181880388408899,-0.0502456501126289,-0.0550955012440681,-0.0721870064735413
1,-0.00884297583252192,-0.00259512290358543,-0.0256347917020321,-0.0546473860740662,-0.0585871301591396,-0.0716958418488503
2,-0.00977331213653088,-0.00676103867590427,-0.0352279432117939,-0.0605669468641281,-0.0638139471411705,-0.0726403072476387
3,-0.00895950943231583,-0.00981593411415815,-0.0423658601939678,-0.0651420876383781,-0.067948691546917,-0.0738082751631737
4,-0.00651091383770108,-0.0115934042260051,-0.0456027947366238,-0.0674283429980278,-0.0708389431238174,-0.0746481269598007
5,-0.00438308529555798,-0.0131518207490444,-0.0470667816698551,-0.0692951679229736,-0.074469655752182,-0.0764705613255501
6,-0.00285151973366737,-0.0148004358634353,-0.0482819713652134,-0.0714733600616455,-0.0788274481892586,-0.0794824212789536
7,-0.00272986153140664,-0.017507528886199,-0.0505205765366554,-0.0748880580067635,-0.0837762430310249,-0.0845308974385262
8,-0.00473942793905735,-0.021680099889636,-0.0544596575200558,-0.0803628861904144,-0.0896388068795204,-0.0922277197241783
9,-0.00708236964419484,-0.0251138284802437,-0.0582537204027176,-0.0855644047260284,-0.0955547466874123,-0.0998276993632317
10,-0.00839161779731512,-0.0258031822741032,-0.0612450800836086,-0.0880454629659653,-0.102415516972542,-0.103582225739956
11,-0.00889579765498638,-0.0241766460239887,-0.0650407001376152,-0.0883257165551186,-0.111740961670876,-0.10243147611618
12,-0.0083553371950984,-0.0216728132218122,-0.0700045898556709,-0.0887251943349838,-0.121097937226295,-0.0984303951263428
13,-0.00697584729641676,-0.019686084240675,-0.0754624158143997,-0.0917471721768379,-0.127660423517227,-0.0953131541609764
14,-0.00555618852376938,-0.0189211145043373,-0.0804225727915764,-0.0974177420139313,-0.13137498497963,-0.0956277847290039
15,-0.00392186641693115,-0.0187343265861273,-0.0838795751333237,-0.103058844804764,-0.132776185870171,-0.0989770516753197
16,-0.00132907193619758,-0.017618253827095,-0.0854424387216568,-0.105727016925812,-0.13263438642025,-0.10295545309782
17,0.000896337907761335,-0.0155486855655909,-0.0867912545800209,-0.106694959104061,-0.134146898984909,-0.106996290385723
18,0.000526898540556431,-0.0140945762395859,-0.090676061809063,-0.11072588711977,-0.140469446778297,-0.112440086901188
19,-0.00161683559417725,-0.0134987449273467,-0.0966547057032585,-0.118315801024437,-0.149603962898254,-0.117965213954449
20,-0.00440431013703346,-0.0133038265630603,-0.102856308221817,-0.126684948801994,-0.158015221357346,-0.121872164309025
21,-0.0071299453265965,-0.0124793695285916,-0.107745282351971,-0.132980763912201,-0.163742825388908,-0.123593658208847
22,-0.00783525966107845,-0.00923932250589132,-0.110154636204243,-0.135402873158455,-0.165908232331276,-0.122701041400433
23,-0.006681012455374,-0.00373944942839444,-0.111747659742832,-0.135795921087265,-0.166886895895004,-0.12094908207655
24,-0.00548242637887597,0.001915562315844,-0.11430549621582,-0.136366650462151,-0.169354185461998,-0.120400562882423
25,-0.00499555608257651,0.00566083239391446,-0.117295868694782,-0.1375402957201,-0.173217356204987,-0.121728807687759
26,-0.00532611226662993,0.00701271975412965,-0.119806051254272,-0.139820873737335,-0.177833914756775,-0.125229120254517
27,-0.00571152754127979,0.00754092913120985,-0.120631784200668,-0.142784267663956,-0.182081297039986,-0.129650413990021
28,-0.00544765591621399,0.00888572819530964,-0.119059883058071,-0.144940361380577,-0.184686437249184,-0.132542535662651
29,-0.00573247391730547,0.0109415994957089,-0.11654132604599,-0.146334260702133,-0.186032056808472,-0.133223071694374
30,-0.00670218281447887,0.0137982508167624,-0.114046856760979,-0.146895453333855,-0.185913220047951,-0.131088256835938
31,-0.00748037500306964,0.0179001055657864,-0.111826919019222,-0.146076083183289,-0.184420451521873,-0.125415489077568
32,-0.00863893702626228,0.0224338229745626,-0.110917270183563,-0.144135355949402,-0.183223128318787,-0.117828369140625
33,-0.00981672573834658,0.0266594495624304,-0.110635049641132,-0.14068429172039,-0.182086259126663,-0.110285021364689
34,-0.00918889045715332,0.0309368260204792,-0.108351320028305,-0.135575160384178,-0.179010331630707,-0.103324227035046
35,-0.00620745262131095,0.0356135070323944,-0.103067122399807,-0.129776448011398,-0.173449724912643,-0.0969688445329666
36,-0.00352034252136946,0.0393584407866001,-0.0977317467331886,-0.125571772456169,-0.168140426278114,-0.0928175300359726
37,-0.00324272084981203,0.0409629456698895,-0.0952834263443947,-0.124331183731556,-0.165398135781288,-0.0920393094420433
38,-0.00381497503258288,0.0418084897100925,-0.094824455678463,-0.123801656067371,-0.163701444864273,-0.0922708585858345
39,-0.00345389009453356,0.0435551963746548,-0.093944177031517,-0.121244661509991,-0.160409644246101,-0.0910200849175453
